hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1981,3,82.15,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1981,4,60.78,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1982,1,71.79,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1982,2,78.96,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1982,3,77.29,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1982,4,75.41,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1983,1,80.89,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1983,2,80.21,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1983,3,78.38,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1983,4,80.63,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1984,1,81.72,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1984,2,82.45,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1984,3,79.67,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1984,4,82.92,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1985,1,87.88,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1985,2,86.23,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1985,3,87.21,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1985,4,86.35,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1986,1,89.05,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1986,2,90.98,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1986,3,88.65,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1986,4,87.50,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1987,1,88.55,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1987,2,90.22,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1987,3,87.63,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1987,4,86.31,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1988,1,88.00,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1988,2,88.02,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1988,3,85.19,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1988,4,87.31,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1989,1,86.08,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1989,2,87.47,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1989,3,88.18,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1989,4,87.08,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1990,1,89.25,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1990,2,85.43,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1990,3,87.83,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1990,4,87.10,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1991,1,88.72,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1991,2,88.30,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1991,3,89.36,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1991,4,90.56,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1992,1,92.37,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1992,2,92.17,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1992,3,93.12,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1992,4,93.06,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1993,1,93.12,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1993,2,94.85,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1993,3,96.09,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1993,4,96.77,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1994,1,97.48,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1994,2,98.39,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1994,3,98.79,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1994,4,98.99,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1995,1,100.00,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1995,2,101.82,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1995,3,103.44,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1995,4,104.60,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1996,1,104.87,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1996,2,105.24,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1996,3,107.00,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1996,4,107.20,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1997,1,107.14,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1997,2,108.44,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1997,3,108.75,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1997,4,110.43,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1998,1,112.72,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1998,2,113.11,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1998,3,114.28,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1998,4,115.07,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1999,1,116.60,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1999,2,117.37,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1999,3,117.91,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,1999,4,117.02,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2000,1,118.85,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2000,2,119.27,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2000,3,121.53,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2000,4,122.45,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2001,1,124.87,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2001,2,125.62,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2001,3,126.94,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2001,4,127.60,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2002,1,128.55,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2002,2,128.79,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2002,3,130.79,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2002,4,132.09,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2003,1,132.92,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2003,2,134.22,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2003,3,134.70,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2003,4,136.65,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2004,1,137.95,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2004,2,139.42,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2004,3,142.07,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2004,4,143.82,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2005,1,145.18,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2005,2,147.98,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2005,3,151.42,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2005,4,150.93,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2006,1,155.02,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2006,2,157.08,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2006,3,159.19,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2006,4,160.97,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2007,1,162.75,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2007,2,162.45,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2007,3,162.09,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2007,4,163.82,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2008,1,165.00,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2008,2,163.78,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2008,3,161.10,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2008,4,163.08,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2009,1,164.23,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2009,2,163.15,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2009,3,160.88,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2009,4,159.75,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2010,1,158.68,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2010,2,156.44,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2010,3,159.25,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2010,4,158.42,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2011,1,155.75,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2011,2,156.51,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2011,3,157.79,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2011,4,159.54,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2012,1,157.06,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2012,2,153.69,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2012,3,157.10,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2012,4,156.76,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2013,1,156.51,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2013,2,156.64,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2013,3,158.15,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2013,4,154.82,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2014,1,156.24,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2014,2,157.37,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2014,3,156.77,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2014,4,159.97,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2015,1,160.88,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2015,2,160.99,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2015,3,163.10,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2015,4,162.78,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2016,1,163.66,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2016,2,164.96,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2016,3,164.36,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2016,4,168.34,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2017,1,170.06,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2017,2,166.90,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2017,3,168.29,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2017,4,167.47,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2018,1,170.37,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2018,2,170.17,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2018,3,170.92,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2018,4,171.42,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2019,1,172.34,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2019,2,175.12,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2019,3,176.33,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2019,4,178.49,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2020,1,179.57,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2020,2,179.24,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2020,3,181.97,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2020,4,183.23,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2021,1,186.55,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2021,2,192.61,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2021,3,202.54,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2021,4,209.63,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2022,1,212.98,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2022,2,218.66,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2022,3,224.88,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2022,4,228.36,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2023,1,230.10,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2023,2,222.56,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2023,3,228.10,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2023,4,236.75,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2024,1,234.86,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2024,2,234.22,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2024,3,246.09,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2024,4,246.59,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2025,1,240.75,
traditional,all-transactions,quarterly,MSA,"Jackson, MS",27140,2025,2,245.52,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1988,3,80.31,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1988,4,78.33,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1989,1,79.33,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1989,2,81.93,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1989,3,85.25,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1989,4,86.34,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1990,1,85.23,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1990,2,84.26,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1990,3,84.30,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1990,4,85.70,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1991,1,86.61,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1991,2,87.00,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1991,3,86.41,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1991,4,87.50,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1992,1,87.42,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1992,2,88.92,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1992,3,90.33,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1992,4,89.29,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1993,1,92.32,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1993,2,93.06,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1993,3,95.08,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1993,4,94.62,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1994,1,95.49,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1994,2,96.71,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1994,3,96.28,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1994,4,98.94,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1995,1,100.00,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1995,2,102.72,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1995,3,102.53,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1995,4,104.78,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1996,1,106.86,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1996,2,105.72,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1996,3,107.52,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1996,4,107.37,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1997,1,107.63,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1997,2,110.12,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1997,3,111.05,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1997,4,112.28,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1998,1,114.13,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1998,2,115.12,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1998,3,115.79,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1998,4,115.23,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1999,1,116.81,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1999,2,117.91,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1999,3,117.78,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,1999,4,118.63,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,2000,1,119.26,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,2000,2,119.61,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,2000,3,119.86,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,2000,4,120.77,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,2001,1,124.00,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,2001,2,122.76,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,2001,3,124.59,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,2001,4,125.14,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,2002,1,126.49,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,2002,2,125.46,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,2002,3,126.90,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,2002,4,128.57,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,2003,1,129.08,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,2003,2,128.42,
traditional,all-transactions,quarterly,MSA,"Jackson, TN",27180,2003,3,129.23,
